数据生成时间：2021-01-11 10:33
数据生成条件：
1. 时间范围：20210108至20210110
2. 时间单位：分日
3. 推广设备：计算机，移动设备

日期,账户,推广计划,推广计划ID,展现,点击,消费,点击率,平均点击价格,网页转化,商桥转化
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-雷电模拟器",142779134,40929,1576,387.45,3.85%,0.25,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-驱动精灵",143077936,31044,1411,386.11,4.55%,0.27,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-应用宝",129173253,9077,1265,371.90,13.94%,0.29,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-应用宝",129173253,9694,1297,369.37,13.38%,0.28,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-WPS-word",124508597,78400,1201,360.79,1.53%,0.30,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-驱动精灵",143077936,84767,1581,357.24,1.87%,0.23,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-WPS",129173247,31865,945,323.13,2.97%,0.34,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-万能五笔",124508596,32753,562,301.55,1.72%,0.54,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-WPS",129173247,27099,830,284.84,3.06%,0.34,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-应用宝",129173253,9415,1008,278.72,10.71%,0.28,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-万能五笔",124508596,21676,513,274.58,2.37%,0.54,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-QQ音乐",141902230,104030,1268,274.25,1.22%,0.22,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-QQ音乐",141902230,106897,1167,252.58,1.09%,0.22,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-foxmail",129173237,19347,794,234.23,4.10%,0.29,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-teamviewer",142779136,16457,804,219.35,4.89%,0.27,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-输入法-搜狗",139185060,42064,668,216.50,1.59%,0.32,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-输入法-搜狗",139185060,73489,667,214.71,0.91%,0.32,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-potplayer",143086260,8388,722,202.81,8.61%,0.28,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-potplayer",143086260,8229,710,201.20,8.63%,0.28,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-teamviewer",142779136,13491,649,167.82,4.81%,0.26,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-输入法-搜狗",139185060,52619,491,157.09,0.93%,0.32,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-优酷客户端",121786333,9535,399,150.30,4.18%,0.38,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-teamviewer",142779136,10641,583,147.36,5.48%,0.25,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-千牛",128591252,14431,445,147.33,3.08%,0.33,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-千牛",128591252,13829,434,143.15,3.14%,0.33,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-优酷客户端",121786333,8274,361,142.81,4.36%,0.40,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-优酷客户端",121786333,8961,371,139.40,4.14%,0.38,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-foxmail",129173237,9822,442,132.27,4.50%,0.30,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-CAJViewer",129173233,13360,376,127.35,2.81%,0.34,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-QQ五笔",124655010,1986,392,121.39,19.74%,0.31,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-foxmail",129173237,7639,403,118.07,5.28%,0.29,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-央视影音",128930672,5742,467,115.79,8.13%,0.25,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-CAJViewer",129173233,11048,329,106.93,2.98%,0.33,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-PDF",129173236,25272,260,106.17,1.03%,0.41,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-PDF",129173236,20611,249,104.67,1.21%,0.42,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-QQ五笔",124655010,1649,328,101.33,19.89%,0.31,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-千牛",128591252,9353,303,99.92,3.24%,0.33,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-QQ五笔",124655010,1521,312,98.80,20.51%,0.32,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-CAJViewer",129173233,10876,302,98.76,2.78%,0.33,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-potplayer",143086260,3755,329,94.07,8.76%,0.29,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-央视影音",128930672,5199,373,92.96,7.17%,0.25,0,0
"2021-01-08","baidu-重庆天极A19KA02248","公司软件-猎豹免费WIFI",129016606,2216,271,92.67,12.23%,0.34,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-央视影音",128930672,5044,375,92.53,7.43%,0.25,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-极品五笔输入法",129173229,2530,316,92.15,12.49%,0.29,0,0
"2021-01-09","baidu-重庆天极A19KA02248","公司软件-猎豹免费WIFI",129016606,1757,265,86.00,15.08%,0.32,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-PDF",129173236,19587,200,83.41,1.02%,0.42,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-谷歌浏览器",139816915,57752,239,81.24,0.41%,0.34,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-快剪辑",128995933,3509,258,81.05,7.35%,0.31,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-极品五笔输入法",129173229,1973,263,78.01,13.33%,0.30,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-快剪辑",128995933,3295,230,69.88,6.98%,0.30,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-WPS-PPT",129173246,5022,284,65.88,5.66%,0.23,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-极品五笔输入法",129173229,1898,232,65.57,12.22%,0.28,0,0
"2021-01-10","baidu-重庆天极A19KA02248","公司软件-猎豹免费WIFI",129016606,1460,202,63.05,13.84%,0.31,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-WPS-PPT",129173246,4890,260,60.34,5.32%,0.23,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-快剪辑",128995933,2715,187,58.28,6.89%,0.31,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-Visio",142779137,10098,214,58.25,2.12%,0.27,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-谷歌浏览器",139816915,43374,153,53.57,0.35%,0.35,0,0
"2021-01-09","baidu-重庆天极A19KA02248","行业定投-五笔输入法-搜狗",129173260,9217,158,51.03,1.71%,0.32,0,0
"2021-01-10","baidu-重庆天极A19KA02248","行业定投-五笔输入法-搜狗",129173260,8418,154,49.87,1.83%,0.32,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-和平精英",122419492,17645,181,49.26,1.03%,0.27,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-Visio",142779137,5928,170,48.70,2.87%,0.29,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-和平精英",122419492,15695,158,42.34,1.01%,0.27,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-WPS-PPT",129173246,5035,179,41.34,3.56%,0.23,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-谷歌浏览器",139816915,36999,121,40.84,0.33%,0.34,0,0
"2021-01-08","baidu-重庆天极A19KA02248","行业定投-五笔输入法-搜狗",129173260,9118,127,40.51,1.39%,0.32,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-和平精英",122419492,15840,121,33.12,0.76%,0.27,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-Visio",142779137,6099,125,33.06,2.05%,0.26,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-逍遥笔手写输入法",129173255,11364,136,32.37,1.20%,0.24,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-网易邮箱大师",129173249,7173,127,31.79,1.77%,0.25,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-KMPlayer",128930674,2967,180,31.77,6.07%,0.18,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-逍遥笔手写输入法",129173255,40201,117,30.80,0.29%,0.26,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-网易邮箱大师",129173249,8738,116,30.63,1.33%,0.26,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-网易云音乐",138706410,52391,123,29.23,0.23%,0.24,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-逍遥笔手写输入法",129173255,32668,115,28.75,0.35%,0.25,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-KMPlayer",128930674,2728,159,28.06,5.83%,0.18,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-网易邮箱大师",129173249,5551,105,27.03,1.89%,0.26,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-zoom视频会议",122824455,670,66,25.33,9.85%,0.38,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-王者荣耀PC版",122372818,2006,92,25.07,4.59%,0.27,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-网易云音乐",138706410,53702,84,22.36,0.16%,0.27,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-zoom视频会议",122824455,567,55,21.20,9.70%,0.39,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-zoom视频会议",122824455,535,56,21.14,10.47%,0.38,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-王者荣耀PC版",122372818,1882,72,20.20,3.83%,0.28,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-微师客户端",129173248,1783,113,19.63,6.34%,0.17,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-网易云音乐",138706410,53645,82,19.00,0.15%,0.23,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-微师客户端",129173248,1859,110,18.70,5.92%,0.17,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-王者荣耀PC版",122372818,1651,64,17.77,3.88%,0.28,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-微师客户端",129173248,1661,90,15.96,5.42%,0.18,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-极点五笔输入法",129173230,1396,51,14.88,3.65%,0.29,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-香肠派对",123187976,510,54,14.78,10.59%,0.27,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-极点五笔输入法",129173230,1835,43,11.72,2.34%,0.27,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-极点五笔输入法",129173230,1612,41,11.62,2.54%,0.28,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-香肠派对",123187976,491,41,10.78,8.35%,0.26,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-猿辅导",122725182,1622,25,7.88,1.54%,0.32,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-香肠派对",123187976,408,25,7.50,6.13%,0.30,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-洋葱教学",129173254,1005,27,5.66,2.69%,0.21,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-驾考宝典",121786340,3044,13,5.09,0.43%,0.39,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-洋葱教学",129173254,1042,27,4.90,2.59%,0.18,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-驾考宝典",121786340,3118,15,4.82,0.48%,0.32,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-驾考宝典",121786340,3305,12,4.26,0.36%,0.35,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-洋葱教学",129173254,822,18,3.72,2.19%,0.21,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-KMPlayer",128930674,260,16,2.97,6.15%,0.19,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-光影魔术手",129173227,2671,6,1.44,0.22%,0.24,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-光影魔术手",129173227,1892,4,0.95,0.21%,0.24,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-光影魔术手",129173227,1661,4,0.87,0.24%,0.22,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-EV录屏",129173238,594,3,0.45,0.51%,0.15,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-cctalk",123216058,96,1,0.45,1.04%,0.45,0,0
"2021-01-09","baidu-重庆天极A19KA02248","第三方软件-cctalk",123216058,65,1,0.40,1.54%,0.40,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-EV录屏",129173238,161,1,0.30,0.62%,0.30,0,0
"2021-01-08","baidu-重庆天极A19KA02248","第三方软件-cctalk",123216058,85,0,0.00,0.00%,0.00,0,0
"2021-01-10","baidu-重庆天极A19KA02248","第三方软件-EV录屏",129173238,325,0,0.00,0.00%,0.00,0,0
